"DataMessageGUID","SensorID","Sensor Name","Date","Value","Formatted Value","Battery"
"644dfe06-b92c-42fd-81d7-6fb60051c23f","465933","1 Bodega - Nivel 1 - Temperature - 465933 (2)","06/11/2019 00:25","19.9","19.9° C","100"
"1c0ae90a-50b7-4a82-b77a-8f62bb4a3484","465933","1 Bodega - Nivel 1 - Temperature - 465933 (2)","06/11/2019 00:15","20","20° C","100"
"41276176-cfbb-463e-8321-cf60be3c3232","465933","1 Bodega - Nivel 1 - Temperature - 465933 (2)","06/11/2019 00:05","20","20° C","100"
"14c67b3d-045a-40c7-86b9-697ed14bd58c","465933","1 Bodega - Nivel 1 - Temperature - 465933 (2)","05/11/2019 23:55","20","20° C","100"
"3479c2cb-179a-489a-ae41-731813678da2","465933","1 Bodega - Nivel 1 - Temperature - 465933 (2)","05/11/2019 23:45","20.1","20.1° C","100"
"8fa6dee1-d58b-41d6-8140-96838ff1ddec","465933","1 Bodega - Nivel 1 - Temperature - 465933 (2)","05/11/2019 23:35","20.2","20.2° C","100"
"6a527837-5676-4def-8052-5c4d932386dc","465933","1 Bodega - Nivel 1 - Temperature - 465933 (2)","05/11/2019 23:25","20.2","20.2° C","100"
"1c69fc0e-89f8-4b56-b40a-a6d35b8f878d","465933","1 Bodega - Nivel 1 - Temperature - 465933 (2)","05/11/2019 23:15","20.3","20.3° C","100"
"d961ec3e-8410-44fd-bf89-cb823201637f","465933","1 Bodega - Nivel 1 - Temperature - 465933 (2)","05/11/2019 23:05","20.3","20.3° C","100"
"79076ed7-cf9f-43d4-a7be-34c4af0875b1","465933","1 Bodega - Nivel 1 - Temperature - 465933 (2)","05/11/2019 22:55","20.4","20.4° C","100"
"8b6a82cc-4437-414d-abd3-a4683cbc951d","465933","1 Bodega - Nivel 1 - Temperature - 465933 (2)","05/11/2019 22:45","20.5","20.5° C","100"
"3d546401-bc20-4c1a-9fc8-e6fbfb8af1ef","465933","1 Bodega - Nivel 1 - Temperature - 465933 (2)","05/11/2019 22:35","20.5","20.5° C","100"
"7be217df-340d-4cce-b76e-aef8d84fa8d3","465933","1 Bodega - Nivel 1 - Temperature - 465933 (2)","05/11/2019 22:25","20.6","20.6° C","100"
"01adf04a-e5cb-4c2f-8f16-e616ae46a34a","465933","1 Bodega - Nivel 1 - Temperature - 465933 (2)","05/11/2019 22:15","20.7","20.7° C","100"
"af88306c-1db9-4a61-9fbf-b6ce9f23a35c","465933","1 Bodega - Nivel 1 - Temperature - 465933 (2)","05/11/2019 22:05","20.7","20.7° C","100"
"5a84b80a-d4f1-47c2-bc1b-c3e41cda2af5","465933","1 Bodega - Nivel 1 - Temperature - 465933 (2)","05/11/2019 21:55","20.8","20.8° C","100"
"cfd9ac17-388d-4473-9277-e4d5846a8fc9","465933","1 Bodega - Nivel 1 - Temperature - 465933 (2)","05/11/2019 21:45","20.8","20.8° C","100"
"0507edb5-5d29-41b5-9a88-b77070a1c9ea","465933","1 Bodega - Nivel 1 - Temperature - 465933 (2)","05/11/2019 21:35","20.9","20.9° C","100"
